Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm),,,States,Concentration,Pesticide Data Table in 2018,,,
MI1810090007GKOH1,GK,781,Cyfluthrin,O,0.0493,0.008,M,GT,,,,O,805,35,7,,,MI,0.0493,,,,
MI1810090007GKOH1,GK,B61,Pyraclostrobin,F,1.5741,0.002,M,LU,,,,O,805,52,16,,,MI,1.5741,,,,
MI1810090007GKOH1,GK,AGG,Flonicamid,A,0.9229,0.05,M,LU,,,,O,805,52,16,,,MI,0.9229,,,,
MI1810090047GKOH1,GK,134,DCPA,A,0.0052,0.001,M,GT,,,,O,805,35,5,,,MI,0.0052,,,,
MI1810090047GKOH1,GK,B75,Boscalid,A,0.0166,0.01,M,LU,,Q,,O,805,52,60,,,MI,0.0166,,,,
MI1810090047GKOH1,GK,AHT,Fluopicolide,A,0.0033,0.002,M,LU,,Q,,O,805,52,18,,,MI,0.0033,,,,
MI1810090047GKOH1,GK,607,Metalaxyl/Mefenoxam,F,0.0067,0.004,M,LU,,Q,,O,805,52,0.1,,,MI,0.0067,,,,
MI1810090056GKOH1,GK,930,Bifenthrin,O,0.0017,0.001,M,GT,,Q,,O,805,35,3.5,,,MI,0.0017,,,,
MI1810090056GKOH1,GK,910,"DDE p,p'",A,0.0017,0.001,M,GT,,Q,,O,805,35,0.5 AL,,,MI,0.0017,,,,
MI1810090056GKOH1,GK,781,Cyfluthrin,O,0.0341,0.008,M,GT,,,,O,805,35,7,,,MI,0.0341,,,,
MI1810090056GKOH1,GK,AHT,Fluopicolide,A,0.0332,0.002,M,LU,,,,O,805,52,18,,,MI,0.0332,,,,
MI1810090056GKOH1,GK,B61,Pyraclostrobin,F,0.6645,0.002,M,LU,,,,O,805,52,16,,,MI,0.6645,,,,
MI1810090056GKOH1,GK,AKD,Penthiopyrad,A,14.709,0.002,M,LU,,,,O,805,52,50,,,MI,14.709,,,,
MI1810090056GKOH1,GK,597,Cypermethrin,O,4.2408,0.04,M,GT,,,,O,805,35,14,,,MI,4.2408,,,,
MI1810090095GKOH1,GK,AKD,Penthiopyrad,A,0.3135,0.002,M,LU,,,,O,805,52,50,,,MI,0.3135,,,,
MI1810090095GKOH1,GK,AGG,Flonicamid,A,0.3134,0.05,M,LU,,,,O,805,52,16,,,MI,0.3134,,,,
MI1810090095GKOH1,GK,910,"DDE p,p'",A,0.0017,0.001,M,GT,,Q,,O,805,35,0.5 AL,,,MI,0.0017,,,,
MI1810090095GKOH1,GK,AHT,Fluopicolide,A,0.0154,0.002,M,LU,,,,O,805,52,18,,,MI,0.0154,,,,
MI1810090095GKOH1,GK,781,Cyfluthrin,O,0.062,0.008,M,GT,,,,O,805,35,7,,,MI,0.062,,,,
MI1810090095GKOH1,GK,B61,Pyraclostrobin,F,1.7613,0.002,M,LU,,,,O,805,52,16,,,MI,1.7613,,,,
MI1810090007GKOH1,GK,AKD,Penthiopyrad,A,7.1879,0.002,M,LU,,,,O,805,52,50,,,MI,7.1879,,,,
MI1810090038GKOH1,GK,910,"DDE p,p'",A,0.0017,0.001,M,GT,,Q,,O,805,35,0.5 AL,,,MI,0.0017,,,,
MI1810090047GKOH1,GK,910,"DDE p,p'",A,0.0052,0.001,M,GT,,,,O,805,35,0.5 AL,,,MI,0.0052,,,,
MI1810090056GKOH1,GK,AGG,Flonicamid,A,1.9568,0.05,M,LU,,,,O,805,52,16,,,MI,1.9568,,,,
MI1810090095GKOH1,GK,597,Cypermethrin,O,1.3188,0.04,M,GT,,,,O,805,35,14,,,MI,1.3188,,,,
MI1810230005GOFL1,GO,AKD,Penthiopyrad,A,0.23,0.01,M,LU,,,,O,805,52,3,,,MI,0.23,,,,
MI1810230005GOFL1,GO,B77,Dimethomorph,W,0.063,0.01,M,LU,,,,O,805,52,15,,,MI,0.063,,,,
MI1810230005GOFL1,GO,B48,Azoxystrobin,F,0.045,0.002,M,LU,,,,O,805,52,7.5,,,MI,0.045,,,,
MI1810230005GOFL1,GO,B58,Difenoconazole,L,0.036,0.005,M,LU,,,,O,805,52,6,,,MI,0.036,,,,
MI1810230005GOFL1,GO,B22,Cyprodinil,V,0.019,0.005,M,GT,,,,O,805,35,4,,,MI,0.019,,,,
MI1810230005PSTX1,PS,B61,Pyraclostrobin,F,0.0081,0.001,M,LU,,,,O,805,52,0.2,,,MI,0.0081,,,,
MI1810230021PSTX1,PS,B61,Pyraclostrobin,F,0.0024,0.001,M,LU,,,,O,805,52,0.2,,,MI,0.0024,,,,
MI1810230006RANY1,RA,AHM,Spirotetramat,I,0.077,0.0015,M,HR,,,,O,805,80,3,,,MI,0.077,,,,
MI1810230006RANY1,RA,B79,Trifloxystrobin,F,0.047,0.001,M,HR,,,,O,805,80,5,,,MI,0.047,,,,
MI1810230006RANY1,RA,930,Bifenthrin,O,0.0017,0.001,M,GT,,Q,,O,805,35,0.2,,,MI,0.0017,,,,
MI1810230006RANY1,RA,230,Pendimethalin,F,0.0017,0.001,M,GT,,Q,,O,805,35,0.1,,,MI,0.0017,,,,
MI1810230006RANY1,RA,AES,Methoxyfenozide,I,0.007,0.001,M,HR,,,,O,805,80,1.5,,,MI,0.007,,,,
MI1810230006RANY1,RA,967,Imidacloprid,A,0.026,0.001,M,HR,,,,O,805,80,1.5,,,MI,0.026,,,,
MI1810230010RANY1P,RA,AES,Methoxyfenozide,I,0.032,0.001,M,HR,,,,O,805,80,1.5,,,MI,0.032,,,,
MI1810230010RANY1P,RA,B22,Cyprodinil,V,0.022,0.003,M,GT,,,,O,805,35,5,,,MI,0.022,,,,
MI1810230010RANY1P,RA,B75,Boscalid,A,0.0017,0.001,M,GT,,Q,,O,805,35,8.5,,,MI,0.0017,,,,
MI1810230010RANY1P,RA,930,Bifenthrin,O,0.0017,0.001,M,GT,,Q,,O,805,35,0.2,,,MI,0.0017,,,,
MI1810230010RANY1P,RA,AKG,Fluopyram,A,0.004,0.001,M,HR,,,,O,805,80,3,,,MI,0.004,,,,
MI1810230010RANY1P,RA,967,Imidacloprid,A,0.007,0.001,M,HR,,,,O,805,80,1.5,,,MI,0.007,,,,
MI1810230021RANY1,RA,58,MGK-264,F,0.014,0.0015,M,GT,,,,O,805,35,5,,,MI,0.014,,,,
MI1810230021RANY1,RA,AFM,Flutriafol,L,0.036,0.001,M,HR,,,,O,805,80,2.4,,,MI,0.036,,,,
MI1810230021RANY1,RA,B61,Pyraclostrobin,F,0.0017,0.001,M,HR,,Q,,O,805,80,7,,,MI,0.0017,,,,
MI1810230021RANY1,RA,B79,Trifloxystrobin,F,0.004,0.001,M,HR,,,,O,805,80,5,,,MI,0.004,,,,
MI1810230021RANY1,RA,967,Imidacloprid,A,0.003,0.001,M,HR,,,,O,805,80,1.5,,,MI,0.003,,,,
MI1810230021RANY1,RA,B75,Boscalid,A,0.006,0.001,M,GT,,,,O,805,35,8.5,,,MI,0.006,,,,
MI1810230021RANY1,RA,AHM,Spirotetramat,I,0.006,0.0015,M,HR,,,,O,805,80,3,,,MI,0.006,,,,
MI1810230021RANY1,RA,AES,Methoxyfenozide,I,0.006,0.001,M,HR,,,,O,805,80,1.5,,,MI,0.006,,,,
MI1810230021RANY1,RA,A58,Tebuconazole,L,0.005,0.001,M,HR,,,,O,805,80,5,,,MI,0.005,,,,
MI1810230021RANY1,RA,930,Bifenthrin,O,0.0048,0.001,M,GT,,,,O,805,35,0.2,,,MI,0.0048,,,,
MI1810230021RANY1,RA,AFS,Fenpyroximate,F,0.021,0.003,M,HR,,,,O,805,80,1,,,MI,0.021,,,,
MI1810230021RANY1,RA,B57,Quinoxyfen,I,0.016,0.0012,M,GT,,,,O,805,35,2,,,MI,0.016,,,,
MI1810230027RANY1,RA,AES,Methoxyfenozide,I,0.031,0.001,M,HR,,,,O,805,80,1.5,,,MI,0.031,,,,
MI1810230027RANY1,RA,B61,Pyraclostrobin,F,0.029,0.001,M,HR,,,,O,805,80,7,,,MI,0.029,,,,
MI1810230027RANY1,RA,930,Bifenthrin,O,0.0017,0.001,M,GT,,Q,,O,805,35,0.2,,,MI,0.0017,,,,
MI1810230027RANY1,RA,AHM,Spirotetramat,I,0.008,0.0015,M,HR,,,,O,805,80,3,,,MI,0.008,,,,
MI1810230027RANY1,RA,B79,Trifloxystrobin,F,0.006,0.001,M,HR,,,,O,805,80,5,,,MI,0.006,,,,
MI1810230027RANY1,RA,B57,Quinoxyfen,I,0.0051,0.0012,M,GT,,,,O,805,35,2,,,MI,0.0051,,,,
MI1810230027RANY1,RA,B58,Difenoconazole,L,0.005,0.001,M,HR,,,,O,805,80,6,,,MI,0.005,,,,
MI1810230027RANY1,RA,AHS,Flubendiamide,I,0.005,0.001,M,HR,,,,O,805,80,1.4,,,MI,0.005,,,,
MI1810230027RANY1,RA,AKG,Fluopyram,A,0.004,0.001,M,HR,,,,O,805,80,3,,,MI,0.004,,,,
MI1810230027RANY1,RA,AFS,Fenpyroximate,F,0.015,0.003,M,HR,,,,O,805,80,1,,,MI,0.015,,,,
MI1810230027RANY1,RA,B75,Boscalid,A,0.075,0.001,M,GT,,,,O,805,35,8.5,,,MI,0.075,,,,
MI1810230027RANY1,RA,967,Imidacloprid,A,0.038,0.001,M,HR,,,,O,805,80,1.5,,,MI,0.038,,,,
MI1810230103RANY1,RA,AKG,Fluopyram,A,0.1,0.001,M,HR,,,,O,805,80,3,,,MI,0.1,,,,
MI1810230103RANY1,RA,AES,Methoxyfenozide,I,0.045,0.001,M,HR,,,,O,805,80,1.5,,,MI,0.045,,,,
MI1810230103RANY1,RA,B75,Boscalid,A,0.0017,0.001,M,GT,,Q,,O,805,35,8.5,,,MI,0.0017,,,,
MI1810230103RANY1,RA,B57,Quinoxyfen,I,0.002,0.0012,M,GT,,Q,,O,805,35,2,,,MI,0.002,,,,
MI1810230103RANY1,RA,B42,Kresoxim-methyl,I,0.012,0.0015,M,GT,,,,O,805,35,1.5,,,MI,0.012,,,,
MI1810230103RANY1,RA,967,Imidacloprid,A,0.012,0.001,M,HR,,,,O,805,80,1.5,,,MI,0.012,,,,
MI1810230103RANY1,RA,A58,Tebuconazole,L,0.005,0.001,M,HR,,,,O,805,80,5,,,MI,0.005,,,,
MI1810230103RANY1,RA,679,Myclobutanil,L,0.005,0.001,M,HR,,,,O,805,80,10,,,MI,0.005,,,,
MI1810230103RANY1,RA,AFM,Flutriafol,L,0.032,0.001,M,HR,,,,O,805,80,2.4,,,MI,0.032,,,,
MI1810230103RANY1,RA,70,Piperonyl butoxide,I,0.02,0.0015,M,GT,,,,O,805,35,10,,,MI,0.02,,,,
MI1810250021RANY1P,RA,AKG,Fluopyram,A,0.025,0.001,M,HR,,,,O,805,80,3,,,MI,0.025,,,,
MI1810250021RANY1P,RA,967,Imidacloprid,A,0.02,0.001,M,HR,,,,O,805,80,1.5,,,MI,0.02,,,,
MI1810250021RANY1P,RA,AFM,Flutriafol,L,0.0017,0.001,M,HR,,Q,,O,805,80,2.4,,,MI,0.0017,,,,
MI1810250021RANY1P,RA,930,Bifenthrin,O,0.0017,0.001,M,GT,,Q,,O,805,35,0.2,,,MI,0.0017,,,,
MI1810250021RANY1P,RA,679,Myclobutanil,L,0.003,0.001,M,HR,,,,O,805,80,10,,,MI,0.003,,,,
MI1810250021RANY1P,RA,AHM,Spirotetramat,I,0.0025,0.0015,M,HR,,Q,,O,805,80,3,,,MI,0.0025,,,,
MI1810250021RANY1P,RA,B57,Quinoxyfen,I,0.002,0.0012,M,GT,,Q,,O,805,35,2,,,MI,0.002,,,,
MI1810250021RANY1P,RA,B61,Pyraclostrobin,F,0.009,0.001,M,HR,,,,O,805,80,7,,,MI,0.009,,,,
MI1810250021RANY1P,RA,B79,Trifloxystrobin,F,0.006,0.001,M,HR,,,,O,805,80,5,,,MI,0.006,,,,
MI1810250021RANY1P,RA,B75,Boscalid,A,0.034,0.001,M,GT,,,,O,805,35,8.5,,,MI,0.034,,,,
MI1810020027RICA1A,RI,B48,Azoxystrobin,F,0.0058,0.0013,M,LU,,,,O,805,52,5,,,MI,0.0058,,,,
MI1810020027RICA1A,RI,264,Propiconazole,L,0.019,0.0013,M,GT,,,,O,805,35,7,,,MI,0.019,,,,
MI1810020027RICA1A,RI,58,MGK-264,F,0.0015,0.0013,M,GT,,,,O,805,35,5,,,MI,0.0015,,,,
MI1810020027RICA1B,RI,264,Propiconazole,L,0.0045,0.0013,M,GT,,,,O,805,35,7,,,MI,0.0045,,,,
MI1810020027RICA1B,RI,B48,Azoxystrobin,F,0.0013,0.0013,M,LU,,,,O,805,52,5,,,MI,0.0013,,,,
MI1810020053RICA1,RI,70,Piperonyl butoxide,I,0.0026,0.0025,M,GT,,,,O,805,35,20,,,MI,0.0026,,,,
MI1810020053RICA1,RI,264,Propiconazole,L,0.0042,0.0013,M,GT,,,,O,805,35,7,,,MI,0.0042,,,,
MI1810020021SFTX1P,SF,B48,Azoxystrobin,F,0.09,0.001,M,LU,,,,O,805,52,30,,,MI,0.09,,,,
MI1810020021SFTX1P,SF,597,Cypermethrin,O,0.85,0.05,M,GT,,,,O,805,35,10,,,MI,0.85,,,,
MI1810020021SFTX1P,SF,B61,Pyraclostrobin,F,0.0092,0.001,M,LU,,,,O,805,52,40,,,MI,0.0092,,,,
MI1810020021SFTX1P,SF,AFM,Flutriafol,L,0.0061,0.002,M,LU,,,,O,805,52,10,,,MI,0.0061,,,,
MI1810020021SFTX1P,SF,129,Linuron,A,0.013,0.01,M,LU,,V,,O,805,52,NT,,,MI,0.013,,,,
MI1810020053SFTX1,SF,AGW,Chlorantraniliprole,I,0.26,0.005,M,LU,,,,O,805,52,13,,,MI,0.26,,,,
MI1810020053SFTX1,SF,B61,Pyraclostrobin,F,0.24,0.001,M,LU,,,,O,805,52,40,,,MI,0.24,,,,
MI1810020053SFTX1,SF,539,Permethrin Total,O,3.5,0.05,M,GT,,,,O,805,35,20,,,MI,3.5,,,,
MI1810020053SFTX1,SF,AES,Methoxyfenozide,I,0.94,0.002,M,LU,,,E,O,805,52,30,,,MI,0.94,,,,
MI1810020053SFTX1,SF,AKD,Penthiopyrad,A,0.86,0.001,M,LU,,,,O,805,52,30,,,MI,0.86,,,,
MI1810020053SFTX1,SF,781,Cyfluthrin,O,0.69,0.05,M,GT,,,,O,805,35,6,,,MI,0.69,,,,
MI1810020053SFTX1,SF,AKW,Fluxapyroxad,A,0.3,0.005,M,LU,,,,O,805,52,30,,,MI,0.3,,,,
MI1810020084SFTX1,SF,AGW,Chlorantraniliprole,I,0.45,0.005,M,LU,,,,O,805,52,13,,,MI,0.45,,,,
MI1810020084SFTX1,SF,AKD,Penthiopyrad,A,0.44,0.001,M,LU,,,,O,805,52,30,,,MI,0.44,,,,
MI1810020084SFTX1,SF,B61,Pyraclostrobin,F,0.037,0.001,M,LU,,,,O,805,52,40,,,MI,0.037,,,,
MI1810020084SFTX1,SF,AES,Methoxyfenozide,I,0.18,0.002,M,LU,,,,O,805,52,30,,,MI,0.18,,,,
MI1810020084SFTX1,SF,AKW,Fluxapyroxad,A,0.054,0.005,M,LU,,,,O,805,52,30,,,MI,0.054,,,,
MI1810020084SFTX1,SF,539,Permethrin Total,O,3.3,0.05,M,GT,,,,O,805,35,20,,,MI,3.3,,,,
MI1810230006RANY1,RA,A58,Tebuconazole,L,0.11,0.001,M,HR,,,,O,805,80,5,,,MI,0.11,,,,
MI1810230010RANY1P,RA,B79,Trifloxystrobin,F,0.005,0.001,M,HR,,,,O,805,80,5,,,MI,0.005,,,,
MI1810230021RANY1,RA,70,Piperonyl butoxide,I,0.015,0.0015,M,GT,,,,O,805,35,10,,,MI,0.015,,,,
MI1810230027RANY1,RA,B85,Spirodiclofen,I,0.034,0.0045,M,HR,,,,O,805,80,6,,,MI,0.034,,,,
MI1810230103RANY1,RA,58,MGK-264,F,0.015,0.0015,M,GT,,,,O,805,35,5,,,MI,0.015,,,,
MI1810250021RANY1P,RA,AES,Methoxyfenozide,I,0.034,0.001,M,HR,,,,O,805,80,1.5,,,MI,0.034,,,,
MI1810020027RICA1A,RI,781,Cyfluthrin,O,0.003,0.0025,M,GT,,,,O,805,35,0.05,,,MI,0.003,,,,
MI1810020027RICA1B,RI,58,MGK-264,F,0.0022,0.0013,M,GT,,,,O,805,35,5,,,MI,0.0022,,,,
MI1810020053RICA1,RI,58,MGK-264,F,0.004,0.0013,M,GT,,,,O,805,35,5,,,MI,0.004,,,,
MI1810020021SFTX1P,SF,781,Cyfluthrin,O,0.31,0.05,M,GT,,,,O,805,35,6,,,MI,0.31,,,,
MI1810020053SFTX1,SF,597,Cypermethrin,O,0.3,0.05,M,GT,,,,O,805,35,10,,,MI,0.3,,,,
MI1810020084SFTX1,SF,781,Cyfluthrin,O,0.62,0.05,M,GT,,,,O,805,35,6,,,MI,0.62,,,,
MI1810230005SZWA1,SZ,624,Tetrahydrophthalimide (THPI),A,0.1,0.01,M,GT,,,,O,805,35,20,,,MI,0.1,,,,
MI1810230005SZWA1,SZ,808,Fenpropathrin,O,0.056,0.02,M,GT,,,,O,805,35,2,,,MI,0.056,,,,
MI1810230005SZWA1,SZ,208,Malathion oxygen analog,C,0.0046,0.002,M,LU,,,,O,805,64,8,,,MI,0.0046,,,,
MI1810230005SZWA1,SZ,679,Myclobutanil,L,0.0041,0.0033,M,LU,,,,O,805,64,0.5,,,MI,0.0041,,,,
MI1810230005SZWA1,SZ,540,Pronamide,A,0.0021,0.002,M,GT,,V,,O,805,35,NT,,,MI,0.0021,,,,
MI1810230005SZWA1,SZ,AES,Methoxyfenozide,I,0.01,0.0033,M,LU,,,,O,805,64,2,,,MI,0.01,,,,
MI1810230005SZWA1,SZ,930,Bifenthrin,O,0.0072,0.002,M,GT,,,,O,805,35,3,,,MI,0.0072,,,,
MI1810230005SZWA1,SZ,B80,Acetamiprid,A,0.047,0.0015,M,LU,,,,O,805,64,0.6,,,MI,0.047,,,,
MI1810230005SZWA1,SZ,AGG,Flonicamid,A,0.045,0.006,M,LU,,,,O,805,64,1.5,,,MI,0.045,,,,
MI1810230005SZWA1,SZ,B61,Pyraclostrobin,F,0.043,0.0033,M,LU,,,,O,805,64,1.2,,,MI,0.043,,,,
MI1810230005SZWA1,SZ,52,Malathion,C,0.038,0.002,M,LU,,,,O,805,64,8,,,MI,0.038,,,,
MI1810230005SZWA1,SZ,B41,Fenhexamid,I,0.037,0.013,M,LU,,,,O,805,64,3,,,MI,0.037,,,,
MI1810230005SZWA1,SZ,666,Carbendazim (MBC),B,0.02,0.001,M,LU,,,,O,805,64,7,,,MI,0.02,,,,
MI1810230005SZWA1,SZ,AFX,Novaluron,A,0.019,0.0086,M,LU,,,,O,805,64,0.45,,,MI,0.019,,,,
MI1810230006SZWA1,SZ,624,Tetrahydrophthalimide (THPI),A,0.088,0.01,M,GT,,,,O,805,35,20,,,MI,0.088,,,,
MI1810230006SZWA1,SZ,B48,Azoxystrobin,F,0.034,0.0015,M,LU,,,,O,805,64,10,,,MI,0.034,,,,
MI1810230006SZWA1,SZ,930,Bifenthrin,O,0.0036,0.002,M,GT,,,,O,805,35,3,,,MI,0.0036,,,,
MI1810230006SZWA1,SZ,B80,Acetamiprid,A,0.011,0.0015,M,LU,,,,O,805,64,0.6,,,MI,0.011,,,,
MI1810230006SZWA1,SZ,AGG,Flonicamid,A,0.01,0.006,M,LU,,,,O,805,64,1.5,,,MI,0.01,,,,
MI1810230006SZWA1,SZ,AES,Methoxyfenozide,I,0.0068,0.0033,M,LU,,,,O,805,64,2,,,MI,0.0068,,,,
MI1810230006SZWA1,SZ,52,Malathion,C,0.019,0.002,M,LU,,,,O,805,64,8,,,MI,0.019,,,,
MI1810230010SZWA1,SZ,624,Tetrahydrophthalimide (THPI),A,0.38,0.01,M,GT,,,,O,805,35,20,,,MI,0.38,,,,
MI1810230010SZWA1,SZ,B22,Cyprodinil,V,0.24,0.005,M,LU,,,,O,805,64,5,,,MI,0.24,,,,
MI1810230010SZWA1,SZ,679,Myclobutanil,L,0.0076,0.0033,M,LU,,,,O,805,64,0.5,,,MI,0.0076,,,,
MI1810230010SZWA1,SZ,AGW,Chlorantraniliprole,I,0.025,0.01,M,LU,,,,O,805,64,1,,,MI,0.025,,,,
MI1810230010SZWA1,SZ,666,Carbendazim (MBC),B,0.02,0.001,M,LU,,,,O,805,64,7,,,MI,0.02,,,,
MI1810230010SZWA1,SZ,930,Bifenthrin,O,0.019,0.002,M,GT,,,,O,805,35,3,,,MI,0.019,,,,
MI1810230010SZWA1,SZ,AFX,Novaluron,A,0.017,0.0086,M,LU,,,,O,805,64,0.45,,,MI,0.017,,,,
MI1810230010SZWA1,SZ,B48,Azoxystrobin,F,0.086,0.0015,M,LU,,,,O,805,64,10,,,MI,0.086,,,,
MI1810230010SZWA1,SZ,AES,Methoxyfenozide,I,0.066,0.0033,M,LU,,,,O,805,64,2,,,MI,0.066,,,,
MI1810230010SZWA1,SZ,B23,Fludioxonil,A,0.063,0.025,M,GT,,,,O,805,35,3,,,MI,0.063,,,,
MI1810230010SZWA1,SZ,AGG,Flonicamid,A,0.031,0.006,M,LU,,,,O,805,64,1.5,,,MI,0.031,,,,
MI1810230021SZWA1,SZ,AKG,Fluopyram,A,0.094,0.005,M,LU,,,,O,805,64,2,,,MI,0.094,,,,
MI1810230021SZWA1,SZ,624,Tetrahydrophthalimide (THPI),A,0.075,0.01,M,GT,,,,O,805,35,20,,,MI,0.075,,,,
MI1810230021SZWA1,SZ,B75,Boscalid,A,0.0045,0.0033,M,LU,,,,O,805,64,4.5,,,MI,0.0045,,,,
MI1810230021SZWA1,SZ,607,Metalaxyl/Mefenoxam,F,0.018,0.001,M,LU,,,,O,805,64,10,,,MI,0.018,,,,
MI1810230021SZWA1,SZ,AGW,Chlorantraniliprole,I,0.011,0.01,M,LU,,,,O,805,64,1,,,MI,0.011,,,,
MI1810230021SZWA1,SZ,B80,Acetamiprid,A,0.0087,0.0015,M,LU,,,,O,805,64,0.6,,,MI,0.0087,,,,
MI1810230021SZWA1,SZ,AGG,Flonicamid,A,0.054,0.006,M,LU,,,,O,805,64,1.5,,,MI,0.054,,,,
MI1810230021SZWA1,SZ,B43,Thiamethoxam,A,0.034,0.0033,M,LU,,,,O,805,64,0.3,,,MI,0.034,,,,
MI1810230021SZWA1,SZ,B79,Trifloxystrobin,F,0.028,0.0015,M,LU,,,,O,805,64,1.5,,,MI,0.028,,,,
MI1810230021SZWA1,SZ,B41,Fenhexamid,I,0.024,0.013,M,LU,,,,O,805,64,3,,,MI,0.024,,,,
MI1810230005WFCA1,WF,52,Malathion,C,0.01,0.0025,M,LU,,,,O,805,52,8,,,MI,0.01,,,,
MI1810230010WFCA1,WF,612,Deltamethrin  (includes parent Tralomethrin),O,0.0068,0.0012,M,GT,,,,O,805,35,1,,,MI,0.0068,,,,
MI1810230010WFCA1,WF,70,Piperonyl butoxide,I,0.1,0.0025,M,GT,,,,O,805,35,20,,,MI,0.1,,,,
MI1810230010WFCA1,WF,52,Malathion,C,0.0026,0.0025,M,LU,,,,O,805,52,8,,,MI,0.0026,,,,
MI1810230103WFCA1,WF,235,Chlorpyrifos methyl,C,0.0017,0.0012,M,GT,,,,O,805,35,6,,,MI,0.0017,,,,
MI1810230103WFCA1,WF,612,Deltamethrin  (includes parent Tralomethrin),O,0.015,0.0012,M,GT,,,,O,805,35,1,,,MI,0.015,,,,
MI1810230005SZWA1,SZ,B43,Thiamethoxam,A,0.015,0.0033,M,LU,,,,O,805,64,0.3,,,MI,0.015,,,,
MI1810230006SZWA1,SZ,B43,Thiamethoxam,A,0.018,0.0033,M,LU,,,,O,805,64,0.3,,,MI,0.018,,,,
MI1810230010SZWA1,SZ,B80,Acetamiprid,A,0.026,0.0015,M,LU,,,,O,805,64,0.6,,,MI,0.026,,,,
MI1810230021SZWA1,SZ,52,Malathion,C,0.024,0.002,M,LU,,,,O,805,64,8,,,MI,0.024,,,,
MI1810230005WFCA1,WF,612,Deltamethrin  (includes parent Tralomethrin),O,0.0014,0.0012,M,GT,,,,O,805,35,1,,,MI,0.0014,,,,
MI1810230010WFCA1,WF,930,Bifenthrin,O,0.0022,0.0012,M,GT,,,,O,805,35,0.05,,,MI,0.0022,,,,
MI1810230103WFCA1,WF,275,"Methoxychlor p,p'",A,0.0017,0.0012,M,GT,,V,,O,805,35,NT,,,MI,0.0017,,,,
MI1810090106GKOH1,GK,178,Omethoate,C,0.0832,0.05,M,LU,,Q,,O,805,52,2,,,MI,0.0832,,,,
MI1810090106GKOH1,GK,AGW,Chlorantraniliprole,I,0.2205,0.01,M,LU,,,,O,805,52,11,,,MI,0.2205,,,,
MI1810160084KWMI1,KW,626,Iprodione,A,0.059,0.025,M,GT,,,,O,805,35,10,,,MI,0.059,,,,
MI1810160084KWMI1,KW,B23,Fludioxonil,A,0.59,0.065,M,LU,,,,O,805,64,20,,,MI,0.59,,,,
MI1810160008KWMI1,KW,B52,Buprofezin,F,0.0031,0.001,M,LU,,V,,O,805,64,NT,,,MI,0.0031,,,,
MI1810160050KWMI1,KW,B41,Fenhexamid,I,0.017,0.015,M,LU,,,P,O,805,52,15,,,MI,0.017,,,,
MI1810160084KWMI1,KW,B16,Pyrimethanil,V,0.007,0.005,M,LU,,V,,O,805,52,NT,,,MI,0.007,,,,
MI1810230006GOFL1,GO,AGY,Spinetoram,I,0.01,0.01,M,LU,,,,O,805,52,2,,,MI,0.01,,,,
MI1810230021GOFL1,GO,AES,Methoxyfenozide,I,0.025,0.01,M,LU,,,,O,805,52,5,,,MI,0.025,,,,
MI1810230027GOFL1,GO,B48,Azoxystrobin,F,0.29,0.002,M,LU,,,,O,805,52,7.5,,,MI,0.29,,,,
MI1810230021GOFL1,GO,B48,Azoxystrobin,F,0.071,0.002,M,LU,,,,O,805,52,7.5,,,MI,0.071,,,,
MI1810230027SZWA1,SZ,AGG,Flonicamid,A,0.017,0.006,M,LU,,,,O,805,64,1.5,,,MI,0.017,,,,
MI1810230103SZWA1,SZ,B75,Boscalid,A,0.016,0.0033,M,LU,,,,O,805,64,4.5,,,MI,0.016,,,,
MI1810230103SZWA1,SZ,626,Iprodione,A,0.064,0.04,M,GT,,,,O,805,35,15,,,MI,0.064,,,,
MI1810230103SZWA1,SZ,607,Metalaxyl/Mefenoxam,F,0.0011,0.001,M,LU,,,,O,805,64,10,,,MI,0.0011,,,,
MI1810230103SZWA1,SZ,930,Bifenthrin,O,0.0049,0.002,M,GT,,,,O,805,35,3,,,MI,0.0049,,,,
MI1810230103SZWA1,SZ,B61,Pyraclostrobin,F,0.0034,0.0033,M,LU,,,,O,805,64,1.2,,,MI,0.0034,,,,
MI1810020027SFTX1,SF,B48,Azoxystrobin,F,0.045,0.001,M,LU,,,,O,805,52,30,,,MI,0.045,,,,
MI1810230027SZWA1,SZ,AFX,Novaluron,A,0.026,0.0086,M,LU,,,,O,805,64,0.45,,,MI,0.026,,,,
MI1810230103SZWA1,SZ,52,Malathion,C,0.0031,0.002,M,LU,,,,O,805,64,8,,,MI,0.0031,,,,
MI1810160008SNOH1,SN,AEM,"Cyhalothrin, Lambda",O,0.0469,0.002,M,GT,,,,O,805,35,0.2,,,MI,0.0469,,,,
MI1810160008SNOH1,SN,B75,Boscalid,A,0.042,0.01,M,LU,,,,O,805,52,5,,,MI,0.042,,,,
MI1810160008SNOH1,SN,B23,Fludioxonil,A,0.0337,0.005,M,LU,,X,,O,805,52,0.01,,,MI,0.0337,,,,
MI1810160008SNOH1,SN,597,Cypermethrin,O,0.02,0.012,M,GT,,Q,,O,805,35,0.5,,,MI,0.02,,,,
MI1810160084SNOH1,SN,948,Abamectin,D,0.0416,0.025,M,LU,,QX,,O,805,52,0.01,,,MI,0.0416,,,,
