Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm),,,Pesticide Data Table in 2022,,
FL2212120062PEOH1P,PE,B16,Pyrimethanil,V,0.8094,0.004,M,LU,FL,,,O,805,52,15,,FL,,,
FL2212120062PEOH1P,PE,B80,Acetamiprid,A,0.4051,0.01,M,LU,FL,,,O,805,52,1,,FL,,,
FL2212120062PEOH1P,PE,B85,Spirodiclofen,I,0.0047,0.004,M,LU,FL,,,O,805,52,0.8,,FL,,,
FL2212120062PEOH1P,PE,B52,Buprofezin,F,0.0034,0.001,M,LU,FL,,,O,805,52,6,,FL,,,
FL2212120062PEOH1P,PE,AHM,Spirotetramat,I,0.0056,0.003,M,LU,FL,,,O,805,52,0.7,,FL,,,
FL2212120062PEOH1P,PE,157,Thiabendazole,B,0.156,0.002,M,LU,FL,,,O,805,52,10,,FL,,,
FL2212120062PEOH1P,PE,B23,Fludioxonil,A,0.0711,0.01,M,LU,FL,,,O,805,52,5,,FL,,,
FL2212120062PEOH1P,PE,AKW,Fluxapyroxad,A,0.065,0.002,M,LU,FL,,,O,805,52,0.8,,FL,,,
FL2212120080PEOH1P,PE,AFS,Fenpyroximate,F,0.0106,0.001,M,LU,FL,,,O,805,52,0.3,,FL,,,
FL2212120080PEOH1P,PE,157,Thiabendazole,B,0.0088,0.002,M,LU,FL,,,O,805,52,10,,FL,,,
FL2212120080PEOH1P,PE,B16,Pyrimethanil,V,0.0066,0.004,M,LU,FL,,,O,805,52,15,,FL,,,
FL2212120080PEOH1P,PE,B80,Acetamiprid,A,0.0395,0.01,M,LU,FL,,,O,805,52,1,,FL,,,
FL2212120080PEOH1P,PE,AKW,Fluxapyroxad,A,0.0364,0.002,M,LU,FL,,,O,805,52,0.8,,FL,,,
FL2212120080PEOH1P,PE,AGW,Chlorantraniliprole,I,0.0301,0.008,M,LU,FL,,,O,805,52,1.2,,FL,,,
FL2212120080PEOH1P,PE,ANC,Tolfenpyrad,I,0.0216,0.003,M,LU,FL,,,O,805,52,1,,FL,,,
FL2212120098PEOH1,PE,125,Diphenylamine (DPA),F,0.0099,0.005,M,LU,FL,,,O,805,52,5.0 PH,,FL,,,
FL2212120098PEOH1,PE,B16,Pyrimethanil,V,0.0048,0.004,M,LU,FL,,,O,805,52,15,,FL,,,
FL2212120098PEOH1,PE,B23,Fludioxonil,A,0.0278,0.01,M,LU,FL,,,O,805,52,5,,FL,,,
FL2212120098PEOH1,PE,B80,Acetamiprid,A,0.1503,0.01,M,LU,FL,,,O,805,52,1,,FL,,,
FL2212120098PEOH1,PE,B58,Difenoconazole,L,0.046,0.001,M,LU,FL,,,O,805,52,5,,FL,,,
FL2212130066PEOH1,PE,B80,Acetamiprid,A,0.0474,0.01,M,LU,FL,,,O,805,52,1,,FL,,,
FL2212130066PEOH1,PE,B16,Pyrimethanil,V,2.3746,0.004,M,LU,FL,,,O,805,52,15,,FL,,,
FL2212130066PEOH1,PE,AFS,Fenpyroximate,F,0.0038,0.001,M,LU,FL,,,O,805,52,0.3,,FL,,,
FL2212130066PEOH1,PE,B85,Spirodiclofen,I,0.0117,0.004,M,LU,FL,,,O,805,52,0.8,,FL,,,
FL2212130066PEOH1,PE,AKW,Fluxapyroxad,A,0.0275,0.002,M,LU,FL,,,O,805,52,0.8,,FL,,,
FL2212130066PEOH1,PE,157,Thiabendazole,B,0.0249,0.002,M,LU,FL,,,O,805,52,10,,FL,,,
FL2212130066PEOH1,PE,AFX,Novaluron,A,0.0214,0.005,M,LU,FL,,,O,805,52,3,,FL,,,
FL2212130076PEOH1P,PE,111,Ethoxyquin,I,0.0814,0.018,M,GT,FL,,P,O,805,35,3,,FL,,,
FL2212130076PEOH1P,PE,B16,Pyrimethanil,V,2.2443,0.004,M,LU,FL,,,O,805,52,15,,FL,,,
FL2212130076PEOH1P,PE,666,Carbendazim (MBC),B,0.0127,0.01,M,LU,FL,,,O,805,52,3.0 TP,,FL,,,
FL2212130076PEOH1P,PE,611,Thiophanate methyl,E,0.0116,0.007,M,LU,FL,,,O,805,52,3,,FL,,,
FL2212120019PEOH1,PE,B16,Pyrimethanil,V,0.0319,0.004,M,LU,FL,,,O,805,52,15,,FL,,,
FL2212120052PEOH1,PE,125,Diphenylamine (DPA),F,0.0052,0.005,M,LU,FL,,,O,805,52,5.0 PH,,FL,,,
FL2212120062PEOH1P,PE,B61,Pyraclostrobin,F,0.0442,0.005,M,LU,FL,,,O,805,52,1.5,,FL,,,
FL2212120080PEOH1P,PE,B61,Pyraclostrobin,F,0.019,0.005,M,LU,FL,,,O,805,52,1.5,,FL,,,
FL2212120098PEOH1,PE,B73,Fenazaquin,I,0.0014,0.001,M,LU,FL,,,O,805,52,0.6,,FL,,,
FL2212130066PEOH1,PE,B61,Pyraclostrobin,F,0.0167,0.005,M,LU,FL,,,O,805,52,1.5,,FL,,,
FL2212130076PEOH1P,PE,B85,Spirodiclofen,I,0.0097,0.004,M,LU,FL,,,O,805,52,0.8,,FL,,,
FL2212120062POMI1P,PO,114,Chlorpropham,E,0.76,0.005,M,GT,FL,,,O,805,35,30,,FL,,,
FL2212120098POMI1,PO,AKG,Fluopyram,A,0.027,0.005,M,LU,FL,,,O,805,52,0.1,,FL,,,
FL2212120098POMI1,PO,114,Chlorpropham,E,1.8,0.005,M,GT,FL,,,O,805,35,30,,FL,,,
FL2212130066POMI1,PO,114,Chlorpropham,E,0.087,0.005,M,GT,FL,,,O,805,35,30,,FL,,,
FL2212130076POMI1P,PO,B48,Azoxystrobin,F,0.34,0.01,M,LU,FL,,,O,805,52,8,,FL,,,
FL2212120052POMI1,PO,114,Chlorpropham,E,1.2,0.005,M,GT,FL,,,O,805,35,30,,FL,,,
FL2212120062POMI1P,PO,B43,Thiamethoxam,A,0.026,0.005,M,LU,FL,,,O,805,52,0.25,,FL,,,
FL2212120080POMI1P,PO,114,Chlorpropham,E,2.9,0.005,M,GT,FL,,,O,805,35,30,,FL,,,
FL2212120098POMI1,PO,B43,Thiamethoxam,A,0.0076,0.005,M,LU,FL,,,O,805,52,0.25,,FL,,,
FL2212130066POMI1,PO,B75,Boscalid,A,0.005,0.005,M,GT,FL,,,O,805,35,0.05,,FL,,,
FL2212130076POMI1P,PO,114,Chlorpropham,E,2.3,0.005,M,GT,FL,,,O,805,35,30,,FL,,,
FL2212190009TOMI1,TO,AFM,Flutriafol,L,0.043,0.005,M,GT,FL,,,O,805,35,1,,FL,,,
FL2212190058TOMI1,TO,AKD,Penthiopyrad,A,0.0026,0.001,M,LU,FL,,,O,805,64,3,,FL,,,
FL2212190079TOMI1,TO,930,Bifenthrin,O,0.0077,0.005,M,GT,FL,,,O,805,35,0.3,,FL,,,
FL2212190009TOMI1,TO,AFO,Dinotefuran,A,0.027,0.015,M,LU,FL,,,O,805,52,0.7,,FL,,,
FL2212190009TOMI1,TO,AKG,Fluopyram,A,0.023,0.005,M,LU,FL,,,O,805,52,1,,FL,,,
FL2212190009TOMI1,TO,B52,Buprofezin,F,0.0068,0.001,M,LU,FL,,,O,805,64,2,,FL,,,
FL2212190009TOMI1,TO,B61,Pyraclostrobin,F,0.02,0.005,M,LU,FL,,P,O,805,64,1.4,,FL,,,
FL2212190009TOMI1,TO,B16,Pyrimethanil,V,0.018,0.005,M,LU,FL,,,O,805,52,0.5,,FL,,,
FL2212190009TOMI1,TO,AKW,Fluxapyroxad,A,0.017,0.01,M,LU,FL,,,O,805,64,0.7,,FL,,,
FL2212190058TOMI1,TO,930,Bifenthrin,O,0.013,0.005,M,GT,FL,,,O,805,35,0.3,,FL,,,
FL2212190058TOMI1,TO,AFX,Novaluron,A,0.011,0.01,M,LU,FL,,,O,805,64,2,,FL,,,
FL2212190079TOMI1,TO,AFO,Dinotefuran,A,0.062,0.015,M,LU,FL,,,O,805,52,0.7,,FL,,,
FL2212120052WMTX1,WM,AFM,Flutriafol,L,0.003,0.002,M,LU,FL,,,O,805,52,0.3,,FL,,,
FL2212120080WMTX1P,WM,AFU,Propamocarb hydrochloride,E,0.0089,0.001,M,LU,FL,,,O,805,52,1.5,,FL,,,
FL2212120080WMTX1P,WM,ANE,Flupyradifurone,I,0.032,0.005,M,LU,FL,,,O,805,52,0.4,,FL,,,
FL2212120098WMTX1,WM,204,Acephate,C,0.19,0.015,M,LU,FL,X,,O,805,52,0.02 FF,,FL,,,
FL2212120052WMTX1,WM,AFU,Propamocarb hydrochloride,E,0.0016,0.001,M,LU,FL,,,O,805,52,1.5,,FL,,,
FL2212120080WMTX1P,WM,AKG,Fluopyram,A,0.0046,0.002,M,LU,FL,,,O,805,52,1,,FL,,,
FL2212120098WMTX1,WM,170,Methamidophos,C,0.026,0.02,M,LU,FL,,,O,805,52,0.02 TP,,FL,,,
FL2212120019POMI1,PO,114,Chlorpropham,E,0.01,0.005,M,GT,FL,,,O,805,35,30,,FL,,,
FL2212200091TOMI1,TO,AGG,Flonicamid,A,0.014,0.005,M,LU,FL,,,O,805,64,0.4,,FL,,,
FL2212120052HZFL1P,HZ,666,Carbendazim (MBC),B,0.024,0.01,M,LU,FL,,,O,805,52,3.0 TP,,FL,,,
FL2212120080HZFL1P,HZ,666,Carbendazim (MBC),B,0.014,0.01,M,LU,FL,,,O,805,52,3.0 TP,,FL,,,
FL2212130076HZFL1P,HZ,B23,Fludioxonil,A,0.043,0.005,M,GT,FL,,,O,805,35,5,,FL,,,
FL2212160066HZFL1P,HZ,666,Carbendazim (MBC),B,0.015,0.01,M,LU,FL,,,O,805,52,3.0 TP,,FL,,,
FL2212270083IHTX1P,IH,B48,Azoxystrobin,F,0.0011,0.001,M,LU,FL,,,O,805,52,2,,FL,,,
FL2212130066WMTX1,WM,AGW,Chlorantraniliprole,I,0.0052,0.005,M,LU,FL,,,O,805,52,0.5,,FL,,,
FL2212190038TOMI1,TO,B75,Boscalid,A,0.016,0.005,M,GT,FL,,,O,805,35,3,,FL,,,
FL2212190038TOMI1,TO,B22,Cyprodinil,V,0.071,0.015,M,GT,FL,,P,O,805,35,1.5,,FL,,,
FL2212190038TOMI1,TO,AGX,Mandipropamid,N,0.039,0.02,M,LU,FL,,,O,805,64,1,,FL,,,
FL2212200068TOMI1,TO,B82,Bifenazate,F,0.0076,0.005,M,LU,FL,,,O,805,64,4,,FL,,,
FL2212200068TOMI1,TO,AGT,Spiromesifen,I,0.026,0.02,M,LU,FL,,,O,805,64,0.45,,FL,,,
FL2212190038TOMI1,TO,AGG,Flonicamid,A,0.039,0.005,M,LU,FL,,,O,805,64,0.4,,FL,,,
FL2212200068TOMI1,TO,B58,Difenoconazole,L,0.0083,0.005,M,LU,FL,,,O,805,52,0.6,,FL,,,
FL2212120019WMTX1,WM,B80,Acetamiprid,A,0.0033,0.002,M,LU,FL,,,O,805,52,0.5,,FL,,,
FL2212120019WMTX1,WM,B72,Tetraconazole,L,0.0028,0.001,M,LU,FL,,,O,805,52,0.15,,FL,,,
FL2212120019WMTX1,WM,AKG,Fluopyram,A,0.002,0.002,M,LU,FL,,,O,805,52,1,,FL,,,
FL2212270007GROH1,GR,A58,Tebuconazole,L,0.2644,0.002,M,LU,FL,,,O,805,52,6,,FL,,,
FL2212270007GROH1,GR,ALS,Sulfoxaflor,F,0.253,0.01,M,LU,FL,,,O,805,52,2,,FL,,,
FL2212270007GROH1,GR,B52,Buprofezin,F,0.0029,0.001,M,LU,FL,,,O,805,52,2.5 IT,,FL,,,
FL2212270007GROH1,GR,B75,Boscalid,A,0.0077,0.005,M,LU,FL,,,O,805,52,5,,FL,,,
FL2212270007GROH1,GR,F12,Pyriofenone,I,0.0056,0.005,M,LU,FL,,,O,805,52,1.5 IT,,FL,,,
FL2212270007GROH1,GR,B22,Cyprodinil,V,0.0219,0.005,M,LU,FL,,,O,805,52,3,,FL,,,
FL2212270007GROH1,GR,B58,Difenoconazole,L,0.0708,0.001,M,LU,FL,,,O,805,52,3,,FL,,,
FL2212270040GROH1,GR,F12,Pyriofenone,I,0.0822,0.005,M,LU,FL,,,O,805,52,1.5 IT,,FL,,,
FL2212270040GROH1,GR,ANF,Metrafenone,I,0.0553,0.005,M,LU,FL,,,O,805,52,4.5,,FL,,,
FL2212270040GROH1,GR,AKG,Fluopyram,A,0.0012,0.001,M,LU,FL,,,O,805,52,2,,FL,,,
FL2212270040GROH1,GR,A58,Tebuconazole,L,0.0201,0.002,M,LU,FL,,,O,805,52,6,,FL,,,
FL2212270040GROH1,GR,B79,Trifloxystrobin,F,0.0127,0.001,M,LU,FL,,,O,805,52,2,,FL,,,
FL2212270007GROH1,GR,B80,Acetamiprid,A,0.0336,0.01,M,LU,FL,,,O,805,52,0.35,,FL,,,
FL2212270040GROH1,GR,B75,Boscalid,A,0.0849,0.005,M,LU,FL,,,O,805,52,5,,FL,,,
MD2212190047CEFL1P,CE,ADG,Indoxacarb,I,0.011,0.01,M,LU,MD,,,O,805,52,14,,MD,,,
MD2212190048CEFL1P,CE,B48,Azoxystrobin,F,0.018,0.002,M,LU,MD,,,O,805,52,30,,MD,,,
MD2212210001CEFL1,CE,B48,Azoxystrobin,F,0.016,0.002,M,LU,MD,,,O,805,52,30,,MD,,,
MD2212210036CEFL1,CE,164,Chlorothalonil,A,0.25,0.005,M,GT,MD,,,O,805,35,15,,MD,,,
MD2212190047CEFL1P,CE,B48,Azoxystrobin,F,0.015,0.002,M,LU,MD,,E,O,805,52,30,,MD,,,
MD2212190047CEFL1P,CE,539,Permethrin Total,O,0.054,0.005,M,GT,MD,,,O,805,35,5,,MD,,,
MD2212190048CEFL1P,CE,539,Permethrin Total,O,0.042,0.005,M,GT,MD,,,O,805,35,5,,MD,,,
MD2212210001CEFL1,CE,539,Permethrin Total,O,0.045,0.005,M,GT,MD,,,O,805,35,5,,MD,,,
MD2212210036CEFL1,CE,AGW,Chlorantraniliprole,I,0.12,0.02,M,LU,MD,,,O,805,52,13,,MD,,,
MD2212210036CEFL1,CE,52,Malathion,C,0.097,0.01,M,LU,MD,,,O,805,52,8,,MD,,,
MD2212210036CEFL1,CE,B23,Fludioxonil,A,0.0076,0.005,M,GT,MD,,,O,805,35,15,,MD,,,
MD2212210036CEFL1,CE,B22,Cyprodinil,V,0.023,0.005,M,GT,MD,,,O,805,35,30,,MD,,,
MD2212210036CEFL1,CE,597,Cypermethrin,O,0.06,0.01,M,GT,MD,,,O,805,35,10,,MD,,,
MD2212210036CEFL1,CE,264,Propiconazole,L,0.054,0.01,M,LU,MD,,,O,805,52,5,,MD,,,
MD2212270001GROH1,GR,B41,Fenhexamid,I,0.0111,0.01,M,LU,MD,,,O,805,52,4,,MD,,,
MD2212270001GROH1,GR,AES,Methoxyfenozide,I,0.0506,0.001,M,LU,MD,,,O,805,52,1,,MD,,,
MD2212270001GROH1,GR,ANF,Metrafenone,I,0.0086,0.005,M,LU,MD,,,O,805,52,4.5,,MD,,,
MD2212270001GROH1,GR,B72,Tetraconazole,L,0.0269,0.004,M,LU,MD,,,O,805,52,0.2,,MD,,,
MD2212270033GROH1,GR,B41,Fenhexamid,I,0.1142,0.01,M,LU,MD,,,O,805,52,4,,MD,,,
MD2212270033GROH1,GR,ANE,Flupyradifurone,I,0.0898,0.015,M,LU,MD,,,O,805,52,3,,MD,,,
MD2212270033GROH1,GR,B57,Quinoxyfen,I,0.0022,0.001,M,LU,MD,,,O,805,52,2,,MD,,,
MD2212270033GROH1,GR,B22,Cyprodinil,V,0.0113,0.005,M,LU,MD,,,O,805,52,3,,MD,,,
MD2212270033GROH1,GR,B75,Boscalid,A,0.0108,0.005,M,LU,MD,,,O,805,52,5,,MD,,,
MD2212270033GROH1,GR,AKU,Cyflufenamid,I,0.0061,0.003,M,LU,MD,,,O,805,52,0.15,,MD,,,
MD2212270033GROH1,GR,A61,Triflumizole,L,0.0046,0.001,M,LU,MD,,,O,805,52,2.5,,MD,,,
MD2212270033GROH1,GR,ALS,Sulfoxaflor,F,0.0263,0.01,M,LU,MD,,,O,805,52,2,,MD,,,
MD2212280047GROH1,GR,ALS,Sulfoxaflor,F,0.0408,0.01,M,LU,MD,,,O,805,52,2,,MD,,,
MD2212280047GROH1,GR,B22,Cyprodinil,V,0.0248,0.005,M,LU,MD,,,O,805,52,3,,MD,,,
MD2212280047GROH1,GR,679,Myclobutanil,L,0.0086,0.008,M,LU,MD,,,O,805,52,1,,MD,,,
MD2212280047GROH1,GR,ANF,Metrafenone,I,0.0071,0.005,M,LU,MD,,,O,805,52,4.5,,MD,,,
MD2212270001GROH1,GR,AKU,Cyflufenamid,I,0.0122,0.003,M,LU,MD,,,O,805,52,0.15,,MD,,,
MD2212270033GROH1,GR,ANF,Metrafenone,I,0.0221,0.005,M,LU,MD,,,O,805,52,4.5,,MD,,,
MD2212280047GROH1,GR,AKU,Cyflufenamid,I,0.0048,0.003,M,LU,MD,,,O,805,52,0.15,,MD,,,
MD2212050005IGCA1P,IG,930,Bifenthrin,O,0.014,0.0013,M,GT,MD,,,O,805,35,0.6,,MD,,,
MD2212120047HZFL1P,HZ,B80,Acetamiprid,A,0.085,0.01,M,LU,MD,,,O,805,52,1.5,,MD,,,
MD2212140042HZFL1,HZ,B23,Fludioxonil,A,0.029,0.005,M,GT,MD,,,O,805,35,5,,MD,,,
MD2212050005IGCA1P,IG,666,Carbendazim (MBC),B,0.0047,0.0013,M,LU,MD,,,O,805,52,2.0 TP,,MD,,,
MD2212070005IGCA1P,IG,930,Bifenthrin,O,0.0018,0.0013,M,GT,MD,,,O,805,35,0.6,,MD,,,
MD2212070042IGCA1P,IG,930,Bifenthrin,O,0.0013,0.0013,M,GT,MD,,,O,805,35,0.6,,MD,,,
MD2212050005IPNY1P,IP,651,Diflubenzuron,A,0.0032,0.001,M,HR,MD,,,O,805,80,0.5,,MD,,,
MD2212070005IPNY1P,IP,B23,Fludioxonil,A,0.083,0.006,M,GT,MD,,,O,805,35,5,,MD,,,
MD2212070042IPNY1P,IP,AES,Methoxyfenozide,I,0.007,0.001,M,HR,MD,,,O,805,80,2,,MD,,,
MD2212050005ISWA1P,IS,B48,Azoxystrobin,F,0.0036,0.0015,M,LU,MD,,,O,805,52,8,,MD,,,
MD2212190033MUNY1,MU,ANF,Metrafenone,I,0.016,0.001,M,LU,MD,,,O,805,52,0.5,,MD,,,
MD2212190047MUNY1,MU,ANF,Metrafenone,I,0.031,0.001,M,LU,MD,,,O,805,52,0.5,,MD,,,
MD2212210001MUNY1,MU,ANF,Metrafenone,I,0.0017,0.001,M,LU,MD,Q,,O,805,52,0.5,,MD,,,
MD2212210052MUNY1P,MU,ANF,Metrafenone,I,0.0094,0.001,M,LU,MD,,,O,805,52,0.5,,MD,,,
MD2212050005IPNY1P,IP,AES,Methoxyfenozide,I,0.01,0.001,M,HR,MD,,,O,805,80,2,,MD,,,
MD2212070005IPNY1P,IP,B80,Acetamiprid,A,0.037,0.001,M,HR,MD,,,O,805,80,1,,MD,,,
MD2212070005IPNY1P,IP,B16,Pyrimethanil,V,0.36,0.001,M,HR,MD,,,O,805,80,15,,MD,,,
MD2212070005IPNY1P,IP,B24,Pyriproxyfen,F,0.0017,0.001,M,GT,MD,Q,,O,805,35,0.2,,MD,,,
MD2212070005IPNY1P,IP,157,Thiabendazole,B,0.0072,0.001,M,HR,MD,,,O,805,80,10,,MD,,,
MD2212070005IPNY1P,IP,AGW,Chlorantraniliprole,I,0.005,0.0015,M,HR,MD,,,O,805,80,1.2,,MD,,,
MD2212070042IPNY1P,IP,651,Diflubenzuron,A,0.007,0.001,M,HR,MD,,,O,805,80,0.5,,MD,,,
MD2212190033MUNY1,MU,157,Thiabendazole,B,0.014,0.003,M,LU,MD,,,O,805,52,40,,MD,,,
MD2212210052MUNY1P,MU,157,Thiabendazole,B,0.015,0.003,M,LU,MD,,,O,805,52,40,,MD,,,
MD2212120001PEOH1,PE,157,Thiabendazole,B,0.0025,0.002,M,LU,MD,,,O,805,52,10,,MD,,,
MD2212120001PEOH1,PE,B23,Fludioxonil,A,0.3089,0.01,M,LU,MD,,,O,805,52,5,,MD,,,
MD2212120028PEOH1,PE,ANC,Tolfenpyrad,I,0.0417,0.003,M,LU,MD,,,O,805,52,1,,MD,,,
MD2212120028PEOH1,PE,B23,Fludioxonil,A,0.2818,0.01,M,LU,MD,,,O,805,52,5,,MD,,,
MD2212120028PEOH1,PE,B84,Etoxazole,F,0.0116,0.001,M,LU,MD,,,O,805,52,0.2,,MD,,,
MD2212120028PEOH1,PE,B16,Pyrimethanil,V,0.0641,0.004,M,LU,MD,,,O,805,52,15,,MD,,,
MD2212140005PEOH1,PE,B85,Spirodiclofen,I,0.0089,0.004,M,LU,MD,,,O,805,52,0.8,,MD,,,
MD2212140005PEOH1,PE,AMC,Cyflumetofen,A,0.0079,0.005,M,LU,MD,,,O,805,52,0.3,,MD,,,
MD2212140005PEOH1,PE,AGY,Spinetoram,I,0.0064,0.005,M,LU,MD,,,O,805,52,0.2,,MD,,,
MD2212140005PEOH1,PE,111,Ethoxyquin,I,0.0237,0.018,M,GT,MD,,P,O,805,35,3,,MD,,,
MD2212140005PEOH1,PE,666,Carbendazim (MBC),B,0.023,0.01,M,LU,MD,,,O,805,52,3.0 TP,,MD,,,
MD2212140005PEOH1,PE,B16,Pyrimethanil,V,0.0203,0.004,M,LU,MD,,,O,805,52,15,,MD,,,
MD2212140005PEOH1,PE,ANC,Tolfenpyrad,I,0.0127,0.003,M,LU,MD,,,O,805,52,1,,MD,,,
MD2212140005PEOH1,PE,B52,Buprofezin,F,0.0587,0.001,M,LU,MD,,,O,805,52,6,,MD,,,
MD2212140005PEOH1,PE,B80,Acetamiprid,A,0.0409,0.01,M,LU,MD,,,O,805,52,1,,MD,,,
MD2212140005PEOH1,PE,B23,Fludioxonil,A,0.618,0.01,M,LU,MD,,,O,805,52,5,,MD,,,
MD2212140005PEOH1,PE,157,Thiabendazole,B,0.3083,0.002,M,LU,MD,,,O,805,52,10,,MD,,,
MD2212140042PEOH1,PE,ANC,Tolfenpyrad,I,0.1174,0.003,M,LU,MD,,,O,805,52,1,,MD,,,
MD2212140042PEOH1,PE,B23,Fludioxonil,A,0.9666,0.01,M,LU,MD,,,O,805,52,5,,MD,,,
MD2212120001PEOH1,PE,B16,Pyrimethanil,V,0.0043,0.004,M,LU,MD,,,O,805,52,15,,MD,,,
MD2212120028PEOH1,PE,157,Thiabendazole,B,0.0536,0.002,M,LU,MD,,,O,805,52,10,,MD,,,
MD2212140005PEOH1,PE,611,Thiophanate methyl,E,0.0113,0.007,M,LU,MD,,,O,805,52,3,,MD,,,
MD2212140042PEOH1,PE,B16,Pyrimethanil,V,0.0091,0.004,M,LU,MD,,,O,805,52,15,,MD,,,
MD2212120047POMI1,PO,114,Chlorpropham,E,0.045,0.005,M,GT,MD,,,O,805,35,30,,MD,,,
MD2212120047POMI1,PO,910,"DDE p,p'",A,0.0068,0.005,M,GT,MD,,,O,805,35,1.0 AL,,MD,,,
MD2212140005POMI1,PO,114,Chlorpropham,E,6.8,0.005,M,GT,MD,,,O,805,35,30,,MD,,,
MD2212190047TOMI1,TO,597,Cypermethrin,O,0.2,0.035,M,GT,MD,,,O,805,35,0.2,,MD,,,
MD2212210001TOMI1,TO,B24,Pyriproxyfen,F,0.027,0.005,M,LU,MD,,,O,805,52,0.8,,MD,,,
MD2212210001TOMI1,TO,AFO,Dinotefuran,A,0.12,0.015,M,LU,MD,,,O,805,52,0.7,,MD,,,
MD2212210001TOMI1,TO,B16,Pyrimethanil,V,0.049,0.005,M,LU,MD,,,O,805,52,0.5,,MD,,,
MD2212210001TOMI1,TO,B52,Buprofezin,F,0.011,0.001,M,LU,MD,,,O,805,64,2,,MD,,,
MD2212210001TOMI1,TO,AFM,Flutriafol,L,0.041,0.005,M,GT,MD,,,O,805,35,1,,MD,,,
MD2212210001TOMI1,TO,AKG,Fluopyram,A,0.035,0.005,M,LU,MD,,,O,805,52,1,,MD,,,
MD2212140042WMTX1,WM,ANE,Flupyradifurone,I,0.0087,0.005,M,LU,MD,,,O,805,52,0.4,,MD,,,
MD2212140042WMTX1,WM,AHT,Fluopicolide,A,0.037,0.01,M,LU,MD,,,O,805,52,0.5,,MD,,,
MD2212120028WMTX1,WM,AFM,Flutriafol,L,0.0023,0.002,M,LU,MD,,,O,805,52,0.3,,MD,,,
MD2212140042WMTX1,WM,AFU,Propamocarb hydrochloride,E,0.0023,0.001,M,LU,MD,,,O,805,52,1.5,,MD,,,
MD2212120028POMI1,PO,AKG,Fluopyram,A,0.0084,0.005,M,LU,MD,,,O,805,52,0.1,,MD,,,
MD2212140042POMI1,PO,B43,Thiamethoxam,A,0.0068,0.005,M,LU,MD,,,O,805,52,0.25,,MD,,,
MD2212120028POMI1,PO,114,Chlorpropham,E,1.9,0.005,M,GT,MD,,,O,805,35,30,,MD,,,
MD2212140042POMI1,PO,114,Chlorpropham,E,0.0085,0.005,M,GT,MD,,,O,805,35,30,,MD,,,
MD2212120028PCFL1,PC,B48,Azoxystrobin,F,0.0023,0.002,M,LU,MD,,,O,805,52,2,,MD,,,
MD2212120028PCFL1,PC,B85,Spirodiclofen,I,0.039,0.01,M,LU,MD,,,O,805,52,1,,MD,,,
MD2212120028PCFL1,PC,ABB,Spinosad,I,0.025,0.004,M,LU,MD,,,O,805,52,0.2,,MD,,,
MD2212120028PCFL1,PC,B68,Thiacloprid,A,0.019,0.01,M,LU,MD,,,O,805,52,0.5 FU,,MD,,,
MD2212120028PCFL1,PC,A58,Tebuconazole,L,0.09,0.005,M,GT,MD,,,O,805,35,2,,MD,,,
MD2212120028PCFL1,PC,B23,Fludioxonil,A,0.55,0.005,M,GT,MD,,,O,805,35,5,,MD,,,
MD2212120028PCFL1,PC,B16,Pyrimethanil,V,0.0043,0.0025,M,LU,MD,,,O,805,52,10,,MD,,,
MD2212120001WMTX1,WM,AEP,Clothianidin,F,0.028,0.025,M,LU,MD,,,O,805,52,0.2 TP,,MD,,,
MD2212190048TOMI1,TO,AKD,Penthiopyrad,A,0.03,0.001,M,LU,MD,,,O,805,64,3,,MD,,,
MD2212190048TOMI1,TO,B82,Bifenazate,F,0.027,0.005,M,LU,MD,,,O,805,64,4,,MD,,,
MD2212190048TOMI1,TO,160,Chlorpyrifos,C,0.012,0.01,M,GT,MD,,,O,805,35,0.1 FF,,MD,,,
MD2212190048TOMI1,TO,B52,Buprofezin,F,0.0061,0.001,M,LU,MD,,,O,805,64,2,,MD,,,
MD2212190048TOMI1,TO,B16,Pyrimethanil,V,0.045,0.005,M,LU,MD,,,O,805,52,0.5,,MD,,,
MD2212190048TOMI1,TO,B75,Boscalid,A,0.03,0.005,M,GT,MD,,,O,805,35,3,,MD,,,
MD2212210051TOMI1,TO,AFM,Flutriafol,L,0.0064,0.005,M,GT,MD,,,O,805,35,1,,MD,,,
MD2212280036GROH1,GR,B75,Boscalid,A,0.1211,0.005,M,LU,MD,,,O,805,52,5,,MD,,,
MD2212280036GROH1,GR,B58,Difenoconazole,L,0.0055,0.001,M,LU,MD,,,O,805,52,3,,MD,,,
MI2212190005CEFL1,CE,164,Chlorothalonil,A,0.014,0.005,M,GT,MI,,,O,805,35,15,,MI,,,
MI2212190030CEFL1,CE,539,Permethrin Total,O,0.012,0.005,M,GT,MI,,,O,805,35,5,,MI,,,
MI2212190047CEFL1,CE,B48,Azoxystrobin,F,0.011,0.002,M,LU,MI,,,O,805,52,30,,MI,,,
MI2212190095CEFL1,CE,539,Permethrin Total,O,0.036,0.005,M,GT,MI,,,O,805,35,5,,MI,,,
MI2212190106CEFL1,CE,AKD,Penthiopyrad,A,0.019,0.01,M,LU,MI,,,O,805,52,30,,MI,,,
